,dateIDh,Weekday,Holiday,Duration,Volume,dateIDh,Weekday,Holiday,Duration,Volume
3294,2017083006,1,0,692.9150943396228,318,2017083006,1,0,692.9150943396228,318
3295,2017083007,1,0,799.0080704328686,1363,2017083007,1,0,799.0080704328686,1363
3296,2017083008,1,0,787.5455607476636,2568,2017083008,1,0,787.5455607476636,2568
3297,2017083009,1,0,706.5698282300224,1339,2017083009,1,0,706.5698282300224,1339
3298,2017083010,1,0,850.3268186753529,921,2017083010,1,0,850.3268186753529,921
3299,2017083011,1,0,822.6826666666667,1125,2017083011,1,0,822.6826666666667,1125
3300,2017083012,1,0,805.4775481111902,1403,2017083012,1,0,805.4775481111902,1403
3301,2017083013,1,0,840.7488299531981,1282,2017083013,1,0,840.7488299531981,1282
3302,2017083014,1,0,828.8461538461537,1235,2017083014,1,0,828.8461538461537,1235
3303,2017083015,1,0,902.5192061459668,1562,2017083015,1,0,902.5192061459668,1562
3304,2017083016,1,0,891.3927804039536,2327,2017083016,1,0,891.3927804039536,2327
3305,2017083017,1,0,841.2112160926547,3281,2017083017,1,0,841.2112160926547,3281
3306,2017083018,1,0,802.5004302925988,2324,2017083018,1,0,802.5004302925988,2324
3307,2017083019,1,0,793.0728793309438,1674,2017083019,1,0,793.0728793309438,1674
3308,2017083020,1,0,772.0025929127053,1157,2017083020,1,0,772.0025929127053,1157
3309,2017083021,1,0,792.8475877192983,912,2017083021,1,0,792.8475877192983,912
3310,2017083022,1,0,758.7105606258148,767,2017083022,1,0,758.7105606258148,767
3311,2017083023,1,0,715.3384030418251,526,2017083023,1,0,715.3384030418251,526
3312,2017083100,1,0,821.1876923076923,325,2017083100,1,0,821.1876923076923,325
3313,2017083101,1,0,794.5882352941177,187,2017083101,1,0,794.5882352941177,187
3314,2017083102,1,0,900.2222222222223,81,2017083102,1,0,900.2222222222223,81
3315,2017083103,1,0,743.7727272727273,44,2017083103,1,0,743.7727272727273,44
3316,2017083104,1,0,695.8571428571429,21,2017083104,1,0,695.8571428571429,21
3317,2017083105,1,0,759.1971830985915,71,2017083105,1,0,759.1971830985915,71
3318,2017083106,1,0,677.9195804195804,286,2017083106,1,0,677.9195804195804,286
3319,2017083107,1,0,791.1564918314704,1163,2017083107,1,0,791.1564918314704,1163
3320,2017083108,1,0,748.6037326388888,2304,2017083108,1,0,748.6037326388888,2304
3321,2017083109,1,0,666.337584396099,1333,2017083109,1,0,666.337584396099,1333
3322,2017083110,1,0,731.697488584475,876,2017083110,1,0,731.697488584475,876
3323,2017083111,1,0,767.9640359640359,1001,2017083111,1,0,767.9640359640359,1001
3324,2017083112,1,0,751.7373493975904,1245,2017083112,1,0,751.7373493975904,1245
3325,2017083113,1,0,740.5341614906832,1127,2017083113,1,0,740.5341614906832,1127
3326,2017083114,1,0,821.5477293790548,1079,2017083114,1,0,821.5477293790548,1079
3327,2017083115,1,0,832.2339373970348,1214,2017083115,1,0,832.2339373970348,1214
3328,2017083116,1,0,813.9958741619391,1939,2017083116,1,0,813.9958741619391,1939
3329,2017083117,1,0,752.2384155455903,2676,2017083117,1,0,752.2384155455903,2676
3330,2017083118,1,0,692.8649767201241,1933,2017083118,1,0,692.8649767201241,1933
3331,2017083119,1,0,672.4312590448625,1382,2017083119,1,0,672.4312590448625,1382
3332,2017083120,1,0,661.8606719367589,1012,2017083120,1,0,661.8606719367589,1012
3333,2017083121,1,0,646.3900255754476,782,2017083121,1,0,646.3900255754476,782
3334,2017083122,1,0,653.8797736916549,707,2017083122,1,0,653.8797736916549,707
3335,2017083123,1,0,689.3333333333335,480,2017083123,1,0,689.3333333333335,480
3336,2017090100,1,0,578.6472491909385,309,2017090100,1,0,578.6472491909385,309
3337,2017090101,1,0,632.7216494845361,194,2017090101,1,0,632.7216494845361,194
3338,2017090102,1,0,692.5666666666667,120,2017090102,1,0,692.5666666666667,120
3339,2017090103,1,0,713.3894736842105,95,2017090103,1,0,713.3894736842105,95
3340,2017090104,1,0,817.3571428571429,42,2017090104,1,0,817.3571428571429,42
3341,2017090105,1,0,694.4189189189191,74,2017090105,1,0,694.4189189189191,74
3342,2017090106,1,0,704.5416666666665,288,2017090106,1,0,704.5416666666665,288
3343,2017090107,1,0,750.398086124402,1045,2017090107,1,0,750.398086124402,1045
3344,2017090108,1,0,736.6766194331984,1976,2017090108,1,0,736.6766194331984,1976
3345,2017090109,1,0,669.7391681109185,1154,2017090109,1,0,669.7391681109185,1154
3346,2017090110,1,0,757.8657894736842,760,2017090110,1,0,757.8657894736842,760
3347,2017090111,1,0,736.0051387461459,973,2017090111,1,0,736.0051387461459,973
3348,2017090112,1,0,707.0070984915706,1127,2017090112,1,0,707.0070984915706,1127
3349,2017090113,1,0,774.0942549371632,1114,2017090113,1,0,774.0942549371632,1114
3350,2017090114,1,0,776.3347350714888,1189,2017090114,1,0,776.3347350714888,1189
3351,2017090115,1,0,850.3439787092482,1503,2017090115,1,0,850.3439787092482,1503
3352,2017090116,1,0,831.4525547445254,1918,2017090116,1,0,831.4525547445254,1918
3353,2017090117,1,0,804.3106255355613,2334,2017090117,1,0,804.3106255355613,2334
3354,2017090118,1,0,758.4681737061273,1681,2017090118,1,0,758.4681737061273,1681
3355,2017090119,1,0,735.9011824324324,1184,2017090119,1,0,735.9011824324324,1184
3356,2017090120,1,0,776.9196832579187,884,2017090120,1,0,776.9196832579187,884
3357,2017090121,1,0,701.0046296296298,648,2017090121,1,0,701.0046296296298,648
3358,2017090122,1,0,716.6349809885933,526,2017090122,1,0,716.6349809885933,526
3359,2017090123,1,0,791.9202334630352,514,2017090123,1,0,791.9202334630352,514
3360,2017090200,0,0,727.5311111111113,450,2017090200,0,0,727.5311111111113,450
3361,2017090201,0,0,691.9741379310345,348,2017090201,0,0,691.9741379310345,348
3362,2017090202,0,0,723.8211382113823,246,2017090202,0,0,723.8211382113823,246
3363,2017090203,0,0,678.05,180,2017090203,0,0,678.05,180
3364,2017090204,0,0,687.0526315789474,57,2017090204,0,0,687.0526315789474,57
3365,2017090205,0,0,976.1636363636363,55,2017090205,0,0,976.1636363636363,55
3366,2017090206,0,0,707.9864864864865,74,2017090206,0,0,707.9864864864865,74
3367,2017090207,0,0,582.2173913043479,184,2017090207,0,0,582.2173913043479,184
3368,2017090208,0,0,705.0942857142858,350,2017090208,0,0,705.0942857142858,350
3369,2017090209,0,0,798.4654605263157,608,2017090209,0,0,798.4654605263157,608
3370,2017090210,0,0,829.8267813267813,814,2017090210,0,0,829.8267813267813,814
3371,2017090211,0,0,958.1040650406503,1230,2017090211,0,0,958.1040650406503,1230
3372,2017090212,0,0,1031.5914454277286,1356,2017090212,0,0,1031.5914454277286,1356
3373,2017090213,0,0,1107.2555366269166,1761,2017090213,0,0,1107.2555366269166,1761
3374,2017090214,0,0,1102.9390862944163,1773,2017090214,0,0,1102.9390862944163,1773
3375,2017090215,0,0,1085.2739174219537,1986,2017090215,0,0,1085.2739174219537,1986
3376,2017090216,0,0,1054.3736208625878,1994,2017090216,0,0,1054.3736208625878,1994
3377,2017090217,0,0,1005.1794871794873,1872,2017090217,0,0,1005.1794871794873,1872
3378,2017090218,0,0,924.314183123878,1671,2017090218,0,0,924.314183123878,1671
3379,2017090219,0,0,908.8178202068416,1257,2017090219,0,0,908.8178202068416,1257
3380,2017090220,0,0,802.9016216216215,925,2017090220,0,0,802.9016216216215,925
3381,2017090221,0,0,820.1702127659573,799,2017090221,0,0,820.1702127659573,799
3382,2017090222,0,0,795.7472067039107,716,2017090222,0,0,795.7472067039107,716
3383,2017090223,0,0,850.9320695102685,633,2017090223,0,0,850.9320695102685,633
3384,2017090300,0,0,741.6802721088435,441,2017090300,0,0,741.6802721088435,441
3385,2017090301,0,0,766.5474006116208,327,2017090301,0,0,766.5474006116208,327
3386,2017090302,0,0,807.11583011583,259,2017090302,0,0,807.11583011583,259
3387,2017090303,0,0,873.2154471544716,246,2017090303,0,0,873.2154471544716,246
3388,2017090304,0,0,802.5849056603772,106,2017090304,0,0,802.5849056603772,106
3389,2017090305,0,0,678.4528301886793,53,2017090305,0,0,678.4528301886793,53
3390,2017090306,0,0,623.5409836065572,61,2017090306,0,0,623.5409836065572,61
3391,2017090307,0,0,490.32608695652175,46,2017090307,0,0,490.32608695652175,46
3392,2017090308,0,0,480.890625,64,2017090308,0,0,480.890625,64
3393,2017090309,0,0,578.7169811320755,53,2017090309,0,0,578.7169811320755,53
3394,2017090310,0,0,527.9113924050633,79,2017090310,0,0,527.9113924050633,79
3395,2017090311,0,0,516.2931034482758,116,2017090311,0,0,516.2931034482758,116
3396,2017090312,0,0,543.780701754386,114,2017090312,0,0,543.780701754386,114
3397,2017090313,0,0,542.7696969696971,165,2017090313,0,0,542.7696969696971,165
3398,2017090314,0,0,579.5066666666668,150,2017090314,0,0,579.5066666666668,150
3399,2017090315,0,0,562.1034482758621,174,2017090315,0,0,562.1034482758621,174
3400,2017090316,0,0,592.8878504672897,214,2017090316,0,0,592.8878504672897,214
3401,2017090317,0,0,558.2663755458515,229,2017090317,0,0,558.2663755458515,229
3402,2017090318,0,0,517.5754189944133,179,2017090318,0,0,517.5754189944133,179
3403,2017090319,0,0,633.1258278145697,151,2017090319,0,0,633.1258278145697,151
3404,2017090320,0,0,658.008547008547,117,2017090320,0,0,658.008547008547,117
3405,2017090321,0,0,687.8388888888887,180,2017090321,0,0,687.8388888888887,180
3406,2017090322,0,0,736.3564814814815,216,2017090322,0,0,736.3564814814815,216
3407,2017090323,0,0,678.575,240,2017090323,0,0,678.575,240
3408,2017090400,1,1,663.1747572815533,206,2017090400,1,1,663.1747572815533,206
3409,2017090401,1,1,808.9938271604939,162,2017090401,1,1,808.9938271604939,162
3410,2017090402,1,1,692.6194690265488,113,2017090402,1,1,692.6194690265488,113
3411,2017090403,1,1,852.3921568627451,102,2017090403,1,1,852.3921568627451,102
3412,2017090404,1,1,802.4657534246576,73,2017090404,1,1,802.4657534246576,73
3413,2017090405,1,1,700.75,40,2017090405,1,1,700.75,40
3414,2017090406,1,1,682.7297297297298,74,2017090406,1,1,682.7297297297298,74
3415,2017090407,1,1,757.0943396226414,159,2017090407,1,1,757.0943396226414,159
3416,2017090408,1,1,805.712389380531,226,2017090408,1,1,805.712389380531,226
3417,2017090409,1,1,871.0359712230215,417,2017090409,1,1,871.0359712230215,417
3418,2017090410,1,1,954.6121416526137,593,2017090410,1,1,954.6121416526137,593
3419,2017090411,1,1,1013.0528211284512,833,2017090411,1,1,1013.0528211284512,833
3420,2017090412,1,1,901.370887337986,1003,2017090412,1,1,901.370887337986,1003
3421,2017090413,1,1,968.7679794520548,1168,2017090413,1,1,968.7679794520548,1168
3422,2017090414,1,1,995.4134036144577,1328,2017090414,1,1,995.4134036144577,1328
3423,2017090415,1,1,1023.7290049400141,1417,2017090415,1,1,1023.7290049400141,1417
3424,2017090416,1,1,835.5725518227306,1399,2017090416,1,1,835.5725518227306,1399
3425,2017090417,1,1,816.4270216962525,1014,2017090417,1,1,816.4270216962525,1014
3426,2017090418,1,1,738.9799291617475,847,2017090418,1,1,738.9799291617475,847
3427,2017090419,1,1,707.5499181669394,611,2017090419,1,1,707.5499181669394,611
3428,2017090420,1,1,712.1758241758242,455,2017090420,1,1,712.1758241758242,455
3429,2017090421,1,1,624.2798165137615,218,2017090421,1,1,624.2798165137615,218
3430,2017090422,1,1,716.3648208469057,307,2017090422,1,1,716.3648208469057,307
3431,2017090423,1,1,703.3728070175439,228,2017090423,1,1,703.3728070175439,228
3432,2017090500,1,0,618.0397350993378,151,2017090500,1,0,618.0397350993378,151
3433,2017090501,1,0,679.6428571428571,42,2017090501,1,0,679.6428571428571,42
3434,2017090502,1,0,657.525,40,2017090502,1,0,657.525,40
3435,2017090503,1,0,721.75,28,2017090503,1,0,721.75,28
3436,2017090504,1,0,775.8518518518518,27,2017090504,1,0,775.8518518518518,27
3437,2017090505,1,0,703.0972222222223,72,2017090505,1,0,703.0972222222223,72
3438,2017090506,1,0,744.3244444444445,225,2017090506,1,0,744.3244444444445,225
3439,2017090507,1,0,802.3969171483623,1038,2017090507,1,0,802.3969171483623,1038
3440,2017090508,1,0,767.5990009082652,2202,2017090508,1,0,767.5990009082652,2202
3441,2017090509,1,0,706.375,1304,2017090509,1,0,706.375,1304
3442,2017090510,1,0,736.2273324572931,761,2017090510,1,0,736.2273324572931,761
3443,2017090511,1,0,784.7075892857142,896,2017090511,1,0,784.7075892857142,896
3444,2017090512,1,0,686.3939962476547,1066,2017090512,1,0,686.3939962476547,1066
3445,2017090513,1,0,757.6328502415457,1035,2017090513,1,0,757.6328502415457,1035
3446,2017090514,1,0,691.6221461187215,876,2017090514,1,0,691.6221461187215,876
3447,2017090515,1,0,773.8441879637262,1213,2017090515,1,0,773.8441879637262,1213
3448,2017090516,1,0,757.5094850948509,1845,2017090516,1,0,757.5094850948509,1845
3449,2017090517,1,0,764.8992052023121,2768,2017090517,1,0,764.8992052023121,2768
3450,2017090518,1,0,721.7692307692308,1976,2017090518,1,0,721.7692307692308,1976
3451,2017090519,1,0,691.4292002934703,1363,2017090519,1,0,691.4292002934703,1363
3452,2017090520,1,0,682.4769874476988,956,2017090520,1,0,682.4769874476988,956
3453,2017090521,1,0,704.8740157480314,762,2017090521,1,0,704.8740157480314,762
3454,2017090522,1,0,672.2423728813559,590,2017090522,1,0,672.2423728813559,590
3455,2017090523,1,0,742.7621359223301,412,2017090523,1,0,742.7621359223301,412
3456,2017090600,1,0,666.060465116279,215,2017090600,1,0,666.060465116279,215
3457,2017090601,1,0,837.6947368421053,95,2017090601,1,0,837.6947368421053,95
3458,2017090602,1,0,725.1066666666667,75,2017090602,1,0,725.1066666666667,75
3459,2017090603,1,0,691.6666666666665,33,2017090603,1,0,691.6666666666665,33
3460,2017090604,1,0,764.72,25,2017090604,1,0,764.72,25
3461,2017090605,1,0,771.5875,80,2017090605,1,0,771.5875,80
3462,2017090606,1,0,701.0679611650487,309,2017090606,1,0,701.0679611650487,309
3463,2017090607,1,0,791.58498349835,1212,2017090607,1,0,791.58498349835,1212
3464,2017090608,1,0,775.7106331168833,2464,2017090608,1,0,775.7106331168833,2464
3465,2017090609,1,0,661.3058176100631,1272,2017090609,1,0,661.3058176100631,1272
3466,2017090610,1,0,719.3870056497176,708,2017090610,1,0,719.3870056497176,708
3467,2017090611,1,0,722.2863534675615,894,2017090611,1,0,722.2863534675615,894
3468,2017090612,1,0,695.2783985102421,1074,2017090612,1,0,695.2783985102421,1074
3469,2017090613,1,0,658.2869471413161,927,2017090613,1,0,658.2869471413161,927
3470,2017090614,1,0,747.937114673243,811,2017090614,1,0,747.937114673243,811
3471,2017090615,1,0,734.0382775119618,1045,2017090615,1,0,734.0382775119618,1045
3472,2017090616,1,0,769.9686337054758,1881,2017090616,1,0,769.9686337054758,1881
3473,2017090617,1,0,739.1489841986456,2658,2017090617,1,0,739.1489841986456,2658
3474,2017090618,1,0,718.4859611231102,1852,2017090618,1,0,718.4859611231102,1852
3475,2017090619,1,0,665.2964094728801,1309,2017090619,1,0,665.2964094728801,1309
3476,2017090620,1,0,673.7216386554621,952,2017090620,1,0,673.7216386554621,952
3477,2017090621,1,0,667.0630749014455,761,2017090621,1,0,667.0630749014455,761
3478,2017090622,1,0,685.0462427745665,519,2017090622,1,0,685.0462427745665,519
3479,2017090623,1,0,660.4380165289256,484,2017090623,1,0,660.4380165289256,484
3480,2017090700,1,0,598.7122641509434,212,2017090700,1,0,598.7122641509434,212
3481,2017090701,1,0,701.0754716981132,106,2017090701,1,0,701.0754716981132,106
3482,2017090702,1,0,698.7435897435898,39,2017090702,1,0,698.7435897435898,39
3483,2017090703,1,0,641.0,27,2017090703,1,0,641.0,27
3484,2017090704,1,0,923.2083333333335,24,2017090704,1,0,923.2083333333335,24
3485,2017090705,1,0,756.66,50,2017090705,1,0,756.66,50
3486,2017090706,1,0,638.8121827411167,197,2017090706,1,0,638.8121827411167,197
3487,2017090707,1,0,719.6353677621283,639,2017090707,1,0,719.6353677621283,639
3488,2017090708,1,0,706.8134020618556,970,2017090708,1,0,706.8134020618556,970
3489,2017090709,1,0,619.2902777777778,720,2017090709,1,0,619.2902777777778,720
3490,2017090710,1,0,555.2304347826088,230,2017090710,1,0,555.2304347826088,230
3491,2017090711,1,0,539.473933649289,211,2017090711,1,0,539.473933649289,211
3492,2017090712,1,0,615.0162748643761,553,2017090712,1,0,615.0162748643761,553
3493,2017090713,1,0,662.6777070063695,785,2017090713,1,0,662.6777070063695,785
3494,2017090714,1,0,718.523316062176,772,2017090714,1,0,718.523316062176,772
3495,2017090715,1,0,745.0188679245282,901,2017090715,1,0,745.0188679245282,901
3496,2017090716,1,0,778.0402010050252,1592,2017090716,1,0,778.0402010050252,1592
3497,2017090717,1,0,776.960800326664,2449,2017090717,1,0,776.960800326664,2449
3498,2017090718,1,0,737.6293279022403,1964,2017090718,1,0,737.6293279022403,1964
3499,2017090719,1,0,665.0821613619541,1351,2017090719,1,0,665.0821613619541,1351
3500,2017090720,1,0,695.6357487922705,1035,2017090720,1,0,695.6357487922705,1035
3501,2017090721,1,0,720.5524296675193,782,2017090721,1,0,720.5524296675193,782
3502,2017090722,1,0,664.2684563758388,596,2017090722,1,0,664.2684563758388,596
3503,2017090723,1,0,640.4272300469484,426,2017090723,1,0,640.4272300469484,426
3504,2017090800,1,0,667.0605095541401,314,2017090800,1,0,667.0605095541401,314
3505,2017090801,1,0,814.2470588235294,170,2017090801,1,0,814.2470588235294,170
3506,2017090802,1,0,719.4313725490197,102,2017090802,1,0,719.4313725490197,102
3507,2017090803,1,0,900.9692307692308,65,2017090803,1,0,900.9692307692308,65
3508,2017090804,1,0,673.3478260869565,46,2017090804,1,0,673.3478260869565,46
3509,2017090805,1,0,807.4468085106382,94,2017090805,1,0,807.4468085106382,94
3510,2017090806,1,0,673.726618705036,278,2017090806,1,0,673.726618705036,278
3511,2017090807,1,0,776.9690721649484,1067,2017090807,1,0,776.9690721649484,1067
3512,2017090808,1,0,773.5272045028141,2132,2017090808,1,0,773.5272045028141,2132
3513,2017090809,1,0,656.4416118421052,1216,2017090809,1,0,656.4416118421052,1216
3514,2017090810,1,0,728.7597122302159,695,2017090810,1,0,728.7597122302159,695
3515,2017090811,1,0,710.6462365591398,930,2017090811,1,0,710.6462365591398,930
3516,2017090812,1,0,709.9240986717267,1054,2017090812,1,0,709.9240986717267,1054
3517,2017090813,1,0,705.9656729900634,1107,2017090813,1,0,705.9656729900634,1107
3518,2017090814,1,0,769.9450867052024,1038,2017090814,1,0,769.9450867052024,1038
3519,2017090815,1,0,782.6830015313934,1306,2017090815,1,0,782.6830015313934,1306
3520,2017090816,1,0,791.1181864493122,1963,2017090816,1,0,791.1181864493122,1963
3521,2017090817,1,0,770.9669059011163,2508,2017090817,1,0,770.9669059011163,2508
3522,2017090818,1,0,726.6909702748178,1783,2017090818,1,0,726.6909702748178,1783
3523,2017090819,1,0,695.7785336356766,1323,2017090819,1,0,695.7785336356766,1323
3524,2017090820,1,0,721.9742828882295,1011,2017090820,1,0,721.9742828882295,1011
3525,2017090821,1,0,716.5189048239896,767,2017090821,1,0,716.5189048239896,767
3526,2017090822,1,0,716.2674418604653,602,2017090822,1,0,716.2674418604653,602
3527,2017090823,1,0,737.2283609576428,543,2017090823,1,0,737.2283609576428,543
3528,2017090900,0,0,714.7630057803467,519,2017090900,0,0,714.7630057803467,519
3529,2017090901,0,0,771.734375,384,2017090901,0,0,771.734375,384
3530,2017090902,0,0,807.6939393939393,330,2017090902,0,0,807.6939393939393,330
3531,2017090903,0,0,723.6521739130435,161,2017090903,0,0,723.6521739130435,161
3532,2017090904,0,0,734.52,75,2017090904,0,0,734.52,75
3533,2017090905,0,0,586.1521739130435,46,2017090905,0,0,586.1521739130435,46
3534,2017090906,0,0,639.6774193548387,62,2017090906,0,0,639.6774193548387,62
3535,2017090907,0,0,698.3333333333335,180,2017090907,0,0,698.3333333333335,180
3536,2017090908,0,0,649.7514450867052,346,2017090908,0,0,649.7514450867052,346
3537,2017090909,0,0,677.5243902439023,574,2017090909,0,0,677.5243902439023,574
3538,2017090910,0,0,815.1972222222223,720,2017090910,0,0,815.1972222222223,720
3539,2017090911,0,0,797.9417475728155,927,2017090911,0,0,797.9417475728155,927
3540,2017090912,0,0,891.508845829823,1187,2017090912,0,0,891.508845829823,1187
3541,2017090913,0,0,868.8303437967114,1338,2017090913,0,0,868.8303437967114,1338
3542,2017090914,0,0,871.3726962457338,1465,2017090914,0,0,871.3726962457338,1465
3543,2017090915,0,0,895.0678899082568,1635,2017090915,0,0,895.0678899082568,1635
3544,2017090916,0,0,864.8591210114389,1661,2017090916,0,0,864.8591210114389,1661
3545,2017090917,0,0,907.1921824104236,1535,2017090917,0,0,907.1921824104236,1535
3546,2017090918,0,0,853.0916083916085,1430,2017090918,0,0,853.0916083916085,1430
3547,2017090919,0,0,796.9250203748982,1227,2017090919,0,0,796.9250203748982,1227
3548,2017090920,0,0,752.3522083805209,883,2017090920,0,0,752.3522083805209,883
3549,2017090921,0,0,788.5445816186557,729,2017090921,0,0,788.5445816186557,729
3550,2017090922,0,0,808.4273648648648,592,2017090922,0,0,808.4273648648648,592
3551,2017090923,0,0,779.6195121951221,615,2017090923,0,0,779.6195121951221,615
3552,2017091000,0,0,746.1694915254237,472,2017091000,0,0,746.1694915254237,472
3553,2017091001,0,0,742.3225806451613,372,2017091001,0,0,742.3225806451613,372
3554,2017091002,0,0,810.2535211267606,284,2017091002,0,0,810.2535211267606,284
3555,2017091003,0,0,797.1490909090909,275,2017091003,0,0,797.1490909090909,275
3556,2017091004,0,0,736.4137931034481,116,2017091004,0,0,736.4137931034481,116
3557,2017091005,0,0,622.2222222222222,54,2017091005,0,0,622.2222222222222,54
3558,2017091006,0,0,709.5357142857142,84,2017091006,0,0,709.5357142857142,84
3559,2017091007,0,0,719.4876543209875,162,2017091007,0,0,719.4876543209875,162
3560,2017091008,0,0,664.39453125,256,2017091008,0,0,664.39453125,256
3561,2017091009,0,0,705.6527472527472,455,2017091009,0,0,705.6527472527472,455
3562,2017091010,0,0,865.5077922077922,770,2017091010,0,0,865.5077922077922,770
3563,2017091011,0,0,853.5576719576718,945,2017091011,0,0,853.5576719576718,945
3564,2017091012,0,0,879.2724384432089,1259,2017091012,0,0,879.2724384432089,1259
3565,2017091013,0,0,983.2444751381216,1448,2017091013,0,0,983.2444751381216,1448
3566,2017091014,0,0,993.1676778819636,1813,2017091014,0,0,993.1676778819636,1813
3567,2017091015,0,0,953.2693989071038,1830,2017091015,0,0,953.2693989071038,1830
3568,2017091016,0,0,890.7539552645935,1833,2017091016,0,0,890.7539552645935,1833
3569,2017091017,0,0,907.2584134615383,1664,2017091017,0,0,907.2584134615383,1664
3570,2017091018,0,0,894.7973760932945,1372,2017091018,0,0,894.7973760932945,1372
3571,2017091019,0,0,773.8867924528302,1007,2017091019,0,0,773.8867924528302,1007
3572,2017091020,0,0,699.3668639053253,676,2017091020,0,0,699.3668639053253,676
3573,2017091021,0,0,714.5553539019963,551,2017091021,0,0,714.5553539019963,551
3574,2017091022,0,0,715.3878923766816,446,2017091022,0,0,715.3878923766816,446
3575,2017091023,0,0,695.8159722222223,288,2017091023,0,0,695.8159722222223,288
3576,2017091100,1,0,628.7300613496932,163,2017091100,1,0,628.7300613496932,163
3577,2017091101,1,0,770.3855421686746,83,2017091101,1,0,770.3855421686746,83
3578,2017091102,1,0,814.452380952381,42,2017091102,1,0,814.452380952381,42
3579,2017091103,1,0,966.8367346938776,49,2017091103,1,0,966.8367346938776,49
3580,2017091104,1,0,843.9166666666665,36,2017091104,1,0,843.9166666666665,36
3581,2017091105,1,0,749.108108108108,74,2017091105,1,0,749.108108108108,74
3582,2017091106,1,0,680.840830449827,289,2017091106,1,0,680.840830449827,289
3583,2017091107,1,0,803.8411910669977,1209,2017091107,1,0,803.8411910669977,1209
3584,2017091108,1,0,796.167855644146,2383,2017091108,1,0,796.167855644146,2383
3585,2017091109,1,0,691.949246629659,1261,2017091109,1,0,691.949246629659,1261
3586,2017091110,1,0,745.1695760598503,802,2017091110,1,0,745.1695760598503,802
3587,2017091111,1,0,786.0783919597991,995,2017091111,1,0,786.0783919597991,995
3588,2017091112,1,0,749.1093044263775,1107,2017091112,1,0,749.1093044263775,1107
3589,2017091113,1,0,813.3117699910154,1113,2017091113,1,0,813.3117699910154,1113
3590,2017091114,1,0,808.9130044843048,1115,2017091114,1,0,808.9130044843048,1115
3591,2017091115,1,0,886.4568452380953,1344,2017091115,1,0,886.4568452380953,1344
3592,2017091116,1,0,831.3808603189948,2069,2017091116,1,0,831.3808603189948,2069
3593,2017091117,1,0,788.0729543213935,3043,2017091117,1,0,788.0729543213935,3043
3594,2017091118,1,0,766.4347209082307,2114,2017091118,1,0,766.4347209082307,2114
3595,2017091119,1,0,701.3421633554083,1359,2017091119,1,0,701.3421633554083,1359
3596,2017091120,1,0,671.4808917197453,942,2017091120,1,0,671.4808917197453,942
3597,2017091121,1,0,701.125,720,2017091121,1,0,701.125,720
3598,2017091122,1,0,688.9706422018347,545,2017091122,1,0,688.9706422018347,545
3599,2017091123,1,0,692.4530201342282,298,2017091123,1,0,692.4530201342282,298
3600,2017091200,1,0,739.4375,176,2017091200,1,0,739.4375,176
3601,2017091201,1,0,716.961038961039,77,2017091201,1,0,716.961038961039,77
3602,2017091202,1,0,722.6363636363636,44,2017091202,1,0,722.6363636363636,44
3603,2017091203,1,0,640.4857142857143,35,2017091203,1,0,640.4857142857143,35
3604,2017091204,1,0,721.3809523809523,21,2017091204,1,0,721.3809523809523,21
3605,2017091205,1,0,838.7894736842105,76,2017091205,1,0,838.7894736842105,76
3606,2017091206,1,0,749.2912912912911,333,2017091206,1,0,749.2912912912911,333
3607,2017091207,1,0,800.2086761406133,1337,2017091207,1,0,800.2086761406133,1337
3608,2017091208,1,0,782.6233040702315,2506,2017091208,1,0,782.6233040702315,2506
3609,2017091209,1,0,699.4782608695652,1357,2017091209,1,0,699.4782608695652,1357
3610,2017091210,1,0,750.3869346733667,796,2017091210,1,0,750.3869346733667,796
3611,2017091211,1,0,754.6455301455302,962,2017091211,1,0,754.6455301455302,962
3612,2017091212,1,0,739.9426585577759,1151,2017091212,1,0,739.9426585577759,1151
3613,2017091213,1,0,759.6736292428199,1149,2017091213,1,0,759.6736292428199,1149
3614,2017091214,1,0,821.3518344308561,1063,2017091214,1,0,821.3518344308561,1063
3615,2017091215,1,0,836.5402124430956,1318,2017091215,1,0,836.5402124430956,1318
3616,2017091216,1,0,808.937734082397,2136,2017091216,1,0,808.937734082397,2136
3617,2017091217,1,0,805.1147698209718,3128,2017091217,1,0,805.1147698209718,3128
3618,2017091218,1,0,749.8623388581952,2172,2017091218,1,0,749.8623388581952,2172
3619,2017091219,1,0,733.6717005909388,1523,2017091219,1,0,733.6717005909388,1523
3620,2017091220,1,0,697.7421052631578,1140,2017091220,1,0,697.7421052631578,1140
3621,2017091221,1,0,750.9748427672957,954,2017091221,1,0,750.9748427672957,954
3622,2017091222,1,0,728.3703703703702,702,2017091222,1,0,728.3703703703702,702
3623,2017091223,1,0,778.7855421686747,415,2017091223,1,0,778.7855421686747,415
3624,2017091300,1,0,667.3139013452915,223,2017091300,1,0,667.3139013452915,223
3625,2017091301,1,0,734.4736842105265,114,2017091301,1,0,734.4736842105265,114
3626,2017091302,1,0,672.7538461538461,65,2017091302,1,0,672.7538461538461,65
3627,2017091303,1,0,827.2682926829268,41,2017091303,1,0,827.2682926829268,41
3628,2017091304,1,0,771.2413793103449,29,2017091304,1,0,771.2413793103449,29
3629,2017091305,1,0,699.2222222222223,81,2017091305,1,0,699.2222222222223,81
3630,2017091306,1,0,700.3086816720257,311,2017091306,1,0,700.3086816720257,311
