,dateIDd,Weekday,Holiday,Duration,Volume,dateIDd,Weekday,Holiday,Duration,Volume
345,20180818,0,0,936.9381163211914,29814,20180818,0,0,936.9381163211914,29814
346,20180819,0,0,927.8226333370039,27243,20180819,0,0,927.8226333370039,27243
347,20180820,1,0,823.2381839576387,30594,20180820,1,0,823.2381839576387,30594
348,20180821,1,0,813.4200907238182,30422,20180821,1,0,813.4200907238182,30422
349,20180822,1,0,731.9767827529022,24723,20180822,1,0,731.9767827529022,24723
350,20180823,1,0,811.2622298580342,33177,20180823,1,0,811.2622298580342,33177
351,20180824,1,0,821.348526593196,33392,20180824,1,0,821.348526593196,33392
352,20180825,0,0,911.8884348038703,28629,20180825,0,0,911.8884348038703,28629
353,20180826,0,0,867.1576617753187,20785,20180826,0,0,867.1576617753187,20785
354,20180827,1,0,804.7049376957419,30014,20180827,1,0,804.7049376957419,30014
355,20180828,1,0,779.7542650353265,29015,20180828,1,0,779.7542650353265,29015
356,20180829,1,0,774.1371073408367,29765,20180829,1,0,774.1371073408367,29765
357,20180830,1,0,790.0315226133763,32326,20180830,1,0,790.0315226133763,32326
358,20180831,1,0,828.7559923593567,32458,20180831,1,0,828.7559923593567,32458
359,20180901,0,0,903.152679085846,26035,20180901,0,0,903.152679085846,26035
360,20180902,0,0,822.830517286197,15388,20180902,0,0,822.830517286197,15388
361,20180903,1,1,836.709191330972,16657,20180903,1,1,836.709191330972,16657
362,20180904,1,0,800.6783623919977,32291,20180904,1,0,800.6783623919977,32291
363,20180905,1,0,774.5484200121168,31361,20180905,1,0,774.5484200121168,31361
364,20180906,1,0,776.7021562519087,32742,20180906,1,0,776.7021562519087,32742
365,20180907,1,0,802.5414262221558,33445,20180907,1,0,802.5414262221558,33445
366,20180908,0,0,853.6952751312464,25715,20180908,0,0,853.6952751312464,25715
367,20180909,0,0,841.7684534472462,21771,20180909,0,0,841.7684534472462,21771
368,20180910,1,0,709.6687011822954,23429,20180910,1,0,709.6687011822954,23429
369,20180911,1,0,724.0275899377873,22182,20180911,1,0,724.0275899377873,22182
370,20180912,1,0,769.8255203330133,31230,20180912,1,0,769.8255203330133,31230
371,20180913,1,0,793.8731013910451,32853,20180913,1,0,793.8731013910451,32853
372,20180914,1,0,793.3412573910945,33148,20180914,1,0,793.3412573910945,33148
373,20180915,0,0,879.8839622987496,27267,20180915,0,0,879.8839622987496,27267
374,20180916,0,0,875.6731218294548,24838,20180916,0,0,875.6731218294548,24838
375,20180917,1,0,784.5649592664665,30319,20180917,1,0,784.5649592664665,30319
376,20180918,1,0,740.7957433511561,28802,20180918,1,0,740.7957433511561,28802
377,20180919,1,0,719.3731316143579,27497,20180919,1,0,719.3731316143579,27497
378,20180920,1,0,730.7524861878453,28055,20180920,1,0,730.7524861878453,28055
379,20180921,1,0,681.9343532853834,16406,20180921,1,0,681.9343532853834,16406
380,20180922,0,0,823.4990477034149,22577,20180922,0,0,823.4990477034149,22577
381,20180923,0,0,785.4219110467301,18639,20180923,0,0,785.4219110467301,18639
382,20180924,1,0,720.4063631007491,23762,20180924,1,0,720.4063631007491,23762
383,20180925,1,0,647.9301653152304,15909,20180925,1,0,647.9301653152304,15909
384,20180926,1,0,682.4363365216498,19446,20180926,1,0,682.4363365216498,19446
385,20180927,1,0,738.7990380819066,27861,20180927,1,0,738.7990380819066,27861
386,20180928,1,0,760.0517848880662,28097,20180928,1,0,760.0517848880662,28097
387,20180929,0,0,771.4591998364928,19571,20180929,0,0,771.4591998364928,19571
388,20180930,0,0,780.1870424997269,18306,20180930,0,0,780.1870424997269,18306
389,20181001,1,0,708.1366748482109,23223,20181001,1,0,708.1366748482109,23223
390,20181002,1,0,611.9992978144475,11393,20181002,1,0,611.9992978144475,11393
391,20181003,1,0,687.0805166254464,21834,20181003,1,0,687.0805166254464,21834
392,20181004,1,0,705.2149341278339,21481,20181004,1,0,705.2149341278339,21481
393,20181005,1,0,702.3115554303952,21306,20181005,1,0,702.3115554303952,21306
394,20181006,0,0,708.2287009535719,12794,20181006,0,0,708.2287009535719,12794
395,20181007,0,0,753.6274905422447,11895,20181007,0,0,753.6274905422447,11895
396,20181008,1,1,697.4032118591722,8095,20181008,1,1,697.4032118591722,8095
397,20181009,1,0,757.4677493043154,24077,20181009,1,0,757.4677493043154,24077
398,20181010,1,0,655.8236003067819,18254,20181010,1,0,655.8236003067819,18254
399,20181011,1,0,624.570142251816,13216,20181011,1,0,624.570142251816,13216
400,20181012,1,0,680.5414566656784,20238,20181012,1,0,680.5414566656784,20238
401,20181013,0,0,696.4158260479712,13383,20181013,0,0,696.4158260479712,13383
402,20181014,0,0,749.6781088082903,13896,20181014,0,0,749.6781088082903,13896
403,20181015,1,0,646.787027698037,12889,20181015,1,0,646.787027698037,12889
404,20181016,1,0,657.0785686064232,17717,20181016,1,0,657.0785686064232,17717
405,20181017,1,0,640.0970776147658,16904,20181017,1,0,640.0970776147658,16904
406,20181018,1,0,640.6502431937338,15831,20181018,1,0,640.6502431937338,15831
407,20181019,1,0,707.4840607401449,19888,20181019,1,0,707.4840607401449,19888
408,20181020,0,0,709.3385838931357,12951,20181020,0,0,709.3385838931357,12951
409,20181021,0,0,633.052625994695,9425,20181021,0,0,633.052625994695,9425
410,20181022,1,0,656.7394320539419,15424,20181022,1,0,656.7394320539419,15424
411,20181023,1,0,648.6916935827901,16409,20181023,1,0,648.6916935827901,16409
412,20181024,1,0,637.1826888195602,13783,20181024,1,0,637.1826888195602,13783
413,20181025,1,0,628.013942371531,15062,20181025,1,0,628.013942371531,15062
414,20181026,1,0,659.9934176891616,15648,20181026,1,0,659.9934176891616,15648
415,20181027,0,0,618.744380952381,7875,20181027,0,0,618.744380952381,7875
416,20181028,0,0,614.9552581261952,5230,20181028,0,0,614.9552581261952,5230
417,20181029,1,0,615.2596260737746,9895,20181029,1,0,615.2596260737746,9895
418,20181030,1,0,634.5518698499894,14199,20181030,1,0,634.5518698499894,14199
419,20181031,1,0,606.9583192138258,8853,20181031,1,0,606.9583192138258,8853
420,20181101,1,0,639.3862010342141,14117,20181101,1,0,639.3862010342141,14117
421,20181102,1,0,606.5535100141615,9886,20181102,1,0,606.5535100141615,9886
422,20181103,0,0,580.0937700706487,4671,20181103,0,0,580.0937700706487,4671
423,20181104,0,0,712.5651940810637,9326,20181104,0,0,712.5651940810637,9326
424,20181105,1,0,613.649901482941,9643,20181105,1,0,613.649901482941,9643
425,20181106,1,0,615.9059366225431,9972,20181106,1,0,615.9059366225431,9972
426,20181107,1,0,627.1618029256701,13467,20181107,1,0,627.1618029256701,13467
427,20181108,1,0,616.0606930037519,13593,20181108,1,0,616.0606930037519,13593
428,20181109,1,0,606.6754938601175,9365,20181109,1,0,606.6754938601175,9365
429,20181110,0,0,589.6774193548387,6293,20181110,0,0,589.6774193548387,6293
430,20181111,0,0,582.7237163814182,5726,20181111,0,0,582.7237163814182,5726
431,20181112,1,0,597.8612931624767,10223,20181112,1,0,597.8612931624767,10223
432,20181113,1,0,577.5913496311298,6913,20181113,1,0,577.5913496311298,6913
433,20181114,1,0,549.1050698016163,6805,20181114,1,0,549.1050698016163,6805
434,20181115,1,0,583.0048590864918,7203,20181115,1,0,583.0048590864918,7203
435,20190414,0,0,835.0399299036176,7989,20190414,0,0,835.0399299036176,7989
436,20190415,1,0,646.1278698494755,6577,20190415,1,0,646.1278698494755,6577
437,20190416,1,0,706.4007512043765,12247,20190416,1,0,706.4007512043765,12247
438,20190417,1,0,799.0391868169205,17659,20190417,1,0,799.0391868169205,17659
439,20190418,1,0,667.0618767369625,12234,20190418,1,0,667.0618767369625,12234
440,20190419,1,0,607.1005228136883,4208,20190419,1,0,607.1005228136883,4208
441,20190420,0,0,634.8664673642253,6021,20190420,0,0,634.8664673642253,6021
442,20190421,0,0,987.8288114584767,14522,20190421,0,0,987.8288114584767,14522
443,20190422,1,1,904.5442349337137,18933,20190422,1,1,904.5442349337137,18933
444,20190423,1,0,783.3451531570195,18641,20190423,1,0,783.3451531570195,18641
445,20190424,1,0,636.7405263157895,9500,20190424,1,0,636.7405263157895,9500
446,20190425,1,0,731.2299521743968,17982,20190425,1,0,731.2299521743968,17982
447,20190426,1,0,615.6058215451578,7352,20190426,1,0,615.6058215451578,7352
448,20190427,0,0,590.5958924349883,6768,20190427,0,0,590.5958924349883,6768
449,20190428,0,0,772.8062218000474,12633,20190428,0,0,772.8062218000474,12633
450,20190429,1,0,743.1487515987321,17983,20190429,1,0,743.1487515987321,17983
451,20190430,1,0,757.4017241379311,20880,20190430,1,0,757.4017241379311,20880
452,20190501,1,0,677.5066881763796,14877,20190501,1,0,677.5066881763796,14877
453,20190502,1,0,700.6082890787347,17324,20190502,1,0,700.6082890787347,17324
454,20190503,1,0,679.3450998606595,12918,20190503,1,0,679.3450998606595,12918
455,20190504,0,0,923.365046398586,22630,20190504,0,0,923.365046398586,22630
456,20190505,0,0,959.7939839104582,25731,20190505,0,0,959.7939839104582,25731
457,20190506,1,0,853.5211731096083,27653,20190506,1,0,853.5211731096083,27653
458,20190507,1,0,777.1934101364369,25433,20190507,1,0,777.1934101364369,25433
459,20190508,1,0,782.2838322419708,25656,20190508,1,0,782.2838322419708,25656
460,20190509,1,0,741.1496469310158,22092,20190509,1,0,741.1496469310158,22092
461,20190510,1,0,668.7029785809906,11952,20190510,1,0,668.7029785809906,11952
462,20190511,0,0,817.8447666019031,20073,20190511,0,0,817.8447666019031,20073
463,20190512,0,0,870.5656142081896,20270,20190512,0,0,870.5656142081896,20270
464,20190513,1,0,723.1895752530506,21142,20190513,1,0,723.1895752530506,21142
465,20190514,1,0,627.7915471698112,13250,20190514,1,0,627.7915471698112,13250
466,20190515,1,0,766.6980116315624,25448,20190515,1,0,766.6980116315624,25448
467,20190516,1,0,776.9768328552235,27539,20190516,1,0,776.9768328552235,27539
468,20190517,1,0,717.0161075738858,21046,20190517,1,0,717.0161075738858,21046
469,20190518,0,0,872.1194907898545,20738,20190518,0,0,872.1194907898545,20738
470,20190519,0,0,851.1812662107992,16964,20190519,0,0,851.1812662107992,16964
471,20190520,1,1,861.5736393025599,18869,20190520,1,1,861.5736393025599,18869
472,20190521,1,0,748.7578482874553,23795,20190521,1,0,748.7578482874553,23795
473,20190522,1,0,819.4432215939688,29712,20190522,1,0,819.4432215939688,29712
474,20190523,1,0,742.8179738562093,18360,20190523,1,0,742.8179738562093,18360
475,20190524,1,0,780.6425189749756,26614,20190524,1,0,780.6425189749756,26614
476,20190525,0,0,845.6340896410637,21508,20190525,0,0,845.6340896410637,21508
477,20190526,0,0,1027.599095427174,38029,20190526,0,0,1027.599095427174,38029
478,20190527,1,0,796.7729416570728,26927,20190527,1,0,796.7729416570728,26927
479,20190528,1,0,703.846041607832,21246,20190528,1,0,703.846041607832,21246
480,20190529,1,0,770.7307404370612,28051,20190529,1,0,770.7307404370612,28051
481,20190530,1,0,785.703279885917,28751,20190530,1,0,785.703279885917,28751
482,20190531,1,0,801.2805812945802,30002,20190531,1,0,801.2805812945802,30002
483,20190601,0,0,882.3023203926817,26892,20190601,0,0,882.3023203926817,26892
484,20190602,0,0,765.2843728100911,14270,20190602,0,0,765.2843728100911,14270
485,20190603,1,0,728.5373102597899,23519,20190603,1,0,728.5373102597899,23519
486,20190604,1,0,754.7710494850928,25927,20190604,1,0,754.7710494850928,25927
487,20190605,1,0,741.7483160284322,26871,20190605,1,0,741.7483160284322,26871
488,20190606,1,0,828.4383124487645,34156,20190606,1,0,828.4383124487645,34156
489,20190607,1,0,842.1593384659253,35070,20190607,1,0,842.1593384659253,35070
490,20190608,0,0,949.9161170404125,33356,20190608,0,0,949.9161170404125,33356
491,20190609,0,0,938.5113866738748,29596,20190609,0,0,938.5113866738748,29596
492,20190610,1,0,818.6522259609163,30908,20190610,1,0,818.6522259609163,30908
493,20190611,1,0,730.7759263763885,24666,20190611,1,0,730.7759263763885,24666
494,20190612,1,0,824.7657228464418,33375,20190612,1,0,824.7657228464418,33375
495,20190613,1,0,749.2064290237271,26847,20190613,1,0,749.2064290237271,26847
496,20190614,1,0,707.5458755559631,21809,20190614,1,0,707.5458755559631,21809
497,20190615,0,0,741.6216401066957,14621,20190615,0,0,741.6216401066957,14621
498,20190616,0,0,905.6815192434917,25697,20190616,0,0,905.6815192434917,25697
499,20190617,1,0,824.973460587228,31538,20190617,1,0,824.973460587228,31538
500,20190618,1,0,826.0395963193827,33690,20190618,1,0,826.0395963193827,33690
501,20190619,1,0,821.5579678553783,34407,20190619,1,0,821.5579678553783,34407
502,20190620,1,0,712.2632749219123,18889,20190620,1,0,712.2632749219123,18889
503,20190621,1,0,815.2328178694157,32592,20190621,1,0,815.2328178694157,32592
504,20190622,0,0,947.0767646102137,27669,20190622,0,0,947.0767646102137,27669
505,20190623,0,0,943.101323789733,25986,20190623,0,0,943.101323789733,25986
506,20190624,1,1,968.1308655675333,25232,20190624,1,1,968.1308655675333,25232
507,20190625,1,0,729.7847501435956,20892,20190625,1,0,729.7847501435956,20892
508,20190626,1,0,809.030923566879,31400,20190626,1,0,809.030923566879,31400
509,20190627,1,0,819.5549551120021,34419,20190627,1,0,819.5549551120021,34419
510,20190628,1,0,816.6962704177008,32631,20190628,1,0,816.6962704177008,32631
511,20190629,0,0,900.8661998565823,23707,20190629,0,0,900.8661998565823,23707
512,20190630,0,0,950.8191320231372,29563,20190630,0,0,950.8191320231372,29563
513,20190701,1,1,976.8182903282428,28485,20190701,1,1,976.8182903282428,28485
514,20190702,1,0,841.2107162687396,36020,20190702,1,0,841.2107162687396,36020
515,20190703,1,0,833.5629958829784,36677,20190703,1,0,833.5629958829784,36677
516,20190704,1,0,826.4117500208039,36051,20190704,1,0,826.4117500208039,36051
517,20190705,1,0,838.1939928441403,31862,20190705,1,0,838.1939928441403,31862
518,20190706,0,0,934.529567315638,30253,20190706,0,0,934.529567315638,30253
519,20190707,0,0,931.9877627212387,28928,20190707,0,0,931.9877627212387,28928
520,20190708,1,0,821.0610684679152,32570,20190708,1,0,821.0610684679152,32570
521,20190709,1,0,813.044560417503,34874,20190709,1,0,813.044560417503,34874
522,20190710,1,0,819.8201323772753,36260,20190710,1,0,819.8201323772753,36260
523,20190711,1,0,724.556067508801,19316,20190711,1,0,724.556067508801,19316
524,20190712,1,0,796.020038687058,33086,20190712,1,0,796.020038687058,33086
525,20190713,0,0,902.6838137152341,27721,20190713,0,0,902.6838137152341,27721
526,20190714,0,0,886.8208090175074,25018,20190714,0,0,886.8208090175074,25018
527,20190715,1,0,813.4640186034819,31822,20190715,1,0,813.4640186034819,31822
528,20190716,1,0,805.1294349136076,32526,20190716,1,0,805.1294349136076,32526
529,20190717,1,0,807.4265501933265,34915,20190717,1,0,807.4265501933265,34915
530,20190718,1,0,821.678766631701,36226,20190718,1,0,821.678766631701,36226
531,20190719,1,0,794.218469107768,31707,20190719,1,0,794.218469107768,31707
532,20190720,0,0,867.9437887728855,26436,20190720,0,0,867.9437887728855,26436
533,20190721,0,0,858.8894884173799,24649,20190721,0,0,858.8894884173799,24649
534,20190722,1,0,801.3549931600547,30702,20190722,1,0,801.3549931600547,30702
535,20190723,1,0,798.8363159797542,33192,20190723,1,0,798.8363159797542,33192
536,20190724,1,0,822.2907663740716,35544,20190724,1,0,822.2907663740716,35544
537,20190725,1,0,807.0111493232748,36056,20190725,1,0,807.0111493232748,36056
538,20190726,1,0,805.4978173463527,34820,20190726,1,0,805.4978173463527,34820
539,20190727,0,0,923.627760661586,30835,20190727,0,0,923.627760661586,30835
540,20190728,0,0,917.5281866922862,32267,20190728,0,0,917.5281866922862,32267
541,20190729,1,0,801.5659653983697,31039,20190729,1,0,801.5659653983697,31039
542,20190730,1,0,765.5753934285902,30374,20190730,1,0,765.5753934285902,30374
543,20190731,1,0,795.0468537666175,33850,20190731,1,0,795.0468537666175,33850
544,20190801,1,0,809.2318262286791,35587,20190801,1,0,809.2318262286791,35587
545,20190802,1,0,833.7732345198581,34948,20190802,1,0,833.7732345198581,34948
546,20190803,0,0,913.0816093880973,29825,20190803,0,0,913.0816093880973,29825
547,20190804,0,0,942.8257700770076,29088,20190804,0,0,942.8257700770076,29088
548,20190805,1,0,829.7562694490207,32778,20190805,1,0,829.7562694490207,32778
549,20190806,1,0,792.3987245209324,32772,20190806,1,0,792.3987245209324,32772
550,20190807,1,0,759.5674815865002,28919,20190807,1,0,759.5674815865002,28919
551,20190808,1,0,797.6298773326372,30652,20190808,1,0,797.6298773326372,30652
552,20190809,1,0,778.6810776310926,29769,20190809,1,0,778.6810776310926,29769
553,20190810,0,0,861.5748419721872,23730,20190810,0,0,861.5748419721872,23730
554,20190811,0,0,901.7139578630548,26580,20190811,0,0,901.7139578630548,26580
555,20190812,1,0,769.6957927541878,25670,20190812,1,0,769.6957927541878,25670
556,20190813,1,0,805.9490507015207,32287,20190813,1,0,805.9490507015207,32287
557,20190814,1,0,799.4455054129668,32884,20190814,1,0,799.4455054129668,32884
558,20190815,1,0,815.7094986730439,34289,20190815,1,0,815.7094986730439,34289
559,20190816,1,0,818.9598305492128,33284,20190816,1,0,818.9598305492128,33284
560,20190817,0,0,875.4827062530848,26339,20190817,0,0,875.4827062530848,26339
561,20190818,0,0,882.8111642504857,26764,20190818,0,0,882.8111642504857,26764
562,20190819,1,0,789.1152278621713,29689,20190819,1,0,789.1152278621713,29689
563,20190820,1,0,811.2083835858215,33995,20190820,1,0,811.2083835858215,33995
564,20190821,1,0,763.6082707289928,28752,20190821,1,0,763.6082707289928,28752
565,20190822,1,0,802.2488342898134,33456,20190822,1,0,802.2488342898134,33456
566,20190823,1,0,800.6264625073317,32393,20190823,1,0,800.6264625073317,32393
567,20190824,0,0,879.26056594166,27494,20190824,0,0,879.26056594166,27494
568,20190825,0,0,931.457827742089,33624,20190825,0,0,931.457827742089,33624
569,20190826,1,0,816.6957318421636,31653,20190826,1,0,816.6957318421636,31653
570,20190827,1,0,806.7695435114048,33451,20190827,1,0,806.7695435114048,33451
571,20190828,1,0,679.1985714285714,16800,20190828,1,0,679.1985714285714,16800
572,20190829,1,0,796.6471521830271,33394,20190829,1,0,796.6471521830271,33394
573,20190830,1,0,794.4275457149931,28273,20190830,1,0,794.4275457149931,28273
574,20190831,0,0,880.1628865979383,25705,20190831,0,0,880.1628865979383,25705
575,20190901,0,0,929.7576307041403,26472,20190901,0,0,929.7576307041403,26472
576,20190902,1,1,766.2489157372986,12912,20190902,1,1,766.2489157372986,12912
577,20190903,1,0,770.4374899951978,31235,20190903,1,0,770.4374899951978,31235
578,20190904,1,0,725.8406642554351,25713,20190904,1,0,725.8406642554351,25713
579,20190905,1,0,768.475539938812,33013,20190905,1,0,768.475539938812,33013
580,20190906,1,0,762.3048066019908,31748,20190906,1,0,762.3048066019908,31748
581,20190907,0,0,770.1346370604148,17744,20190907,0,0,770.1346370604148,17744
582,20190908,0,0,787.5074552436045,20053,20190908,0,0,787.5074552436045,20053
583,20190909,1,0,747.5956158368158,28238,20190909,1,0,747.5956158368158,28238
584,20190910,1,0,710.126096033403,23950,20190910,1,0,710.126096033403,23950
585,20190911,1,0,728.6282839773899,28129,20190911,1,0,728.6282839773899,28129
586,20190912,1,0,750.6720621768313,31137,20190912,1,0,750.6720621768313,31137
587,20190913,1,0,765.1382643957828,30825,20190913,1,0,765.1382643957828,30825
588,20190914,0,0,796.6470285205826,21353,20190914,0,0,796.6470285205826,21353
589,20190915,0,0,813.0270463651974,20964,20190915,0,0,813.0270463651974,20964
590,20190916,1,0,755.2444295349412,28319,20190916,1,0,755.2444295349412,28319
591,20190917,1,0,754.5830527497194,30294,20190917,1,0,754.5830527497194,30294
592,20190918,1,0,740.48940397351,30200,20190918,1,0,740.48940397351,30200
593,20190919,1,0,751.1531607154387,30974,20190919,1,0,751.1531607154387,30974
594,20190920,1,0,765.7730352732568,31582,20190920,1,0,765.7730352732568,31582
595,20190921,0,0,877.0516184229289,28052,20190921,0,0,877.0516184229289,28052
596,20190922,0,0,826.6880140752145,22735,20190922,0,0,826.6880140752145,22735
597,20190923,1,0,668.1758596566755,18583,20190923,1,0,668.1758596566755,18583
598,20190924,1,0,690.0226878025347,27063,20190924,1,0,690.0226878025347,27063
599,20190925,1,0,728.7420177461049,28626,20190925,1,0,728.7420177461049,28626
600,20190926,1,0,683.9871901977165,21546,20190926,1,0,683.9871901977165,21546
601,20190927,1,0,855.0718274600424,36351,20190927,1,0,855.0718274600424,36351
602,20190928,0,0,696.9957200780898,13318,20190928,0,0,696.9957200780898,13318
603,20190929,0,0,854.7437881206763,24429,20190929,0,0,854.7437881206763,24429
604,20190930,1,0,688.8993169116126,24155,20190930,1,0,688.8993169116126,24155
605,20191001,1,0,634.0007865345289,12714,20191001,1,0,634.0007865345289,12714
606,20191002,1,0,672.9625141515368,23849,20191002,1,0,672.9625141515368,23849
607,20191003,1,0,661.423153874136,21992,20191003,1,0,661.423153874136,21992
608,20191004,1,0,680.6187482537023,21474,20191004,1,0,680.6187482537023,21474
609,20191005,0,0,755.4299715099717,17550,20191005,0,0,755.4299715099717,17550
610,20191006,0,0,676.9125851559699,13945,20191006,0,0,676.9125851559699,13945
611,20191007,1,0,653.8670050140637,16354,20191007,1,0,653.8670050140637,16354
612,20191008,1,0,711.8089474308771,25281,20191008,1,0,711.8089474308771,25281
613,20191009,1,0,694.5879413724184,24016,20191009,1,0,694.5879413724184,24016
614,20191010,1,0,702.523366743147,24843,20191010,1,0,702.523366743147,24843
615,20191011,1,0,723.7664335092239,24447,20191011,1,0,723.7664335092239,24447
616,20191012,0,0,789.6646315140302,16215,20191012,0,0,789.6646315140302,16215
617,20191013,0,0,822.2664537541485,15969,20191013,0,0,822.2664537541485,15969
618,20191014,1,1,708.5621494187465,12301,20191014,1,1,708.5621494187465,12301
619,20191015,1,0,683.920828857859,22344,20191015,1,0,683.920828857859,22344
620,20191016,1,0,675.9452605459057,20150,20191016,1,0,675.9452605459057,20150
621,20191017,1,0,535.3055391287206,5073,20191017,1,0,535.3055391287206,5073
622,20191018,1,0,656.3962775663418,19181,20191018,1,0,656.3962775663418,19181
623,20191019,0,0,747.5382720610875,16239,20191019,0,0,747.5382720610875,16239
624,20191020,0,0,730.3681719137427,13309,20191020,0,0,730.3681719137427,13309
625,20191021,1,0,692.6391834446678,21407,20191021,1,0,692.6391834446678,21407
626,20191022,1,0,665.1210316278516,16789,20191022,1,0,665.1210316278516,16789
627,20191023,1,0,697.434942991281,20874,20191023,1,0,697.434942991281,20874
628,20191024,1,0,661.8555493015402,19543,20191024,1,0,661.8555493015402,19543
629,20191025,1,0,661.7001693395756,20078,20191025,1,0,661.7001693395756,20078
630,20191026,0,0,761.7968085761813,16231,20191026,0,0,761.7968085761813,16231
631,20191027,0,0,605.6944794555079,3967,20191027,0,0,605.6944794555079,3967
632,20191028,1,0,678.8905578168892,17443,20191028,1,0,678.8905578168892,17443
633,20191029,1,0,707.829809573808,20953,20191029,1,0,707.829809573808,20953
634,20191030,1,0,669.1154959475106,20728,20191030,1,0,669.1154959475106,20728
635,20191031,1,0,626.2507625272332,9180,20191031,1,0,626.2507625272332,9180
636,20200415,1,0,895.824427480916,2227,20200415,1,0,895.824427480916,2227
637,20200416,1,0,830.7617890131261,2057,20200416,1,0,830.7617890131261,2057
638,20200417,1,0,894.339430894309,2460,20200417,1,0,894.339430894309,2460
639,20200418,0,0,1150.6515828677839,5370,20200418,0,0,1150.6515828677839,5370
640,20200419,0,0,1053.064803804994,1682,20200419,0,0,1053.064803804994,1682
641,20200420,1,0,996.446321809202,3847,20200420,1,0,996.446321809202,3847
642,20200421,1,0,774.3735211267606,1775,20200421,1,0,774.3735211267606,1775
643,20200422,1,0,714.2673611111112,1728,20200422,1,0,714.2673611111112,1728
644,20200423,1,0,944.3207077688693,3617,20200423,1,0,944.3207077688693,3617
645,20200424,1,0,974.7000928505107,4308,20200424,1,0,974.7000928505107,4308
646,20200425,0,0,1225.3748593292821,8886,20200425,0,0,1225.3748593292821,8886
647,20200426,0,0,1173.5188165066181,3853,20200426,0,0,1173.5188165066181,3853
648,20200427,1,0,880.0138398914519,3685,20200427,1,0,880.0138398914519,3685
649,20200428,1,0,1053.0104236718223,5948,20200428,1,0,1053.0104236718223,5948
650,20200429,1,0,1079.660581859669,7012,20200429,1,0,1079.660581859669,7012
651,20200430,1,0,796.8759461732549,2378,20200430,1,0,796.8759461732549,2378
652,20200501,1,0,948.4029708626928,5251,20200501,1,0,948.4029708626928,5251
653,20200502,0,0,1253.4374682441749,13777,20200502,0,0,1253.4374682441749,13777
654,20200503,0,0,1221.1556497879774,8018,20200503,0,0,1221.1556497879774,8018
655,20200504,1,0,904.7460351944384,4603,20200504,1,0,904.7460351944384,4603
656,20200505,1,0,952.3578108763423,5774,20200505,1,0,952.3578108763423,5774
657,20200506,1,0,1036.982536270822,7444,20200506,1,0,1036.982536270822,7444
658,20200507,1,0,952.890004564126,6573,20200507,1,0,952.890004564126,6573
659,20200508,1,0,860.6837136113296,5084,20200508,1,0,860.6837136113296,5084
660,20200509,0,0,902.1386760950696,5091,20200509,0,0,902.1386760950696,5091
661,20200510,0,0,1040.0937976060936,4595,20200510,0,0,1040.0937976060936,4595
662,20200511,1,0,887.3711064399007,5233,20200511,1,0,887.3711064399007,5233
663,20200512,1,0,943.582498844554,6491,20200512,1,0,943.582498844554,6491
664,20200513,1,0,1045.047619047619,8610,20200513,1,0,1045.047619047619,8610
665,20200514,1,0,1067.4209564422783,9849,20200514,1,0,1067.4209564422783,9849
666,20200515,1,0,832.4255535759735,3929,20200515,1,0,832.4255535759735,3929
667,20200516,0,0,1158.1200030170462,13258,20200516,0,0,1158.1200030170462,13258
668,20200517,0,0,1268.9615477776433,16514,20200517,0,0,1268.9615477776433,16514
669,20200518,1,1,1182.410365513393,14336,20200518,1,1,1182.410365513393,14336
670,20200519,1,0,1047.4585110507946,10316,20200519,1,0,1047.4585110507946,10316
671,20200520,1,0,1082.962777435265,12976,20200520,1,0,1082.962777435265,12976
672,20200521,1,0,1051.6145668400814,13263,20200521,1,0,1051.6145668400814,13263
673,20200522,1,0,1070.071735015773,15850,20200522,1,0,1070.071735015773,15850
674,20200523,0,0,1148.6940700090574,18769,20200523,0,0,1148.6940700090574,18769
675,20200524,0,0,1199.0086501118042,16994,20200524,0,0,1199.0086501118042,16994
676,20200525,1,0,984.4310937645199,10761,20200525,1,0,984.4310937645199,10761
677,20200526,1,0,1019.1103873114778,14123,20200526,1,0,1019.1103873114778,14123
678,20200527,1,0,996.318698697191,13279,20200527,1,0,996.318698697191,13279
679,20200528,1,0,977.9334940883633,12856,20200528,1,0,977.9334940883633,12856
680,20200529,1,0,940.6933217692977,11530,20200529,1,0,940.6933217692977,11530
681,20200530,0,0,1073.9564548194703,15593,20200530,0,0,1073.9564548194703,15593
682,20200531,0,0,1035.8274536030763,11962,20200531,0,0,1035.8274536030763,11962
683,20200601,1,0,927.4765495065973,9019,20200601,1,0,927.4765495065973,9019
684,20200602,1,0,943.1210098665119,10338,20200602,1,0,943.1210098665119,10338
685,20200603,1,0,956.3097899402584,10378,20200603,1,0,956.3097899402584,10378
686,20200604,1,0,1035.7366818873668,17082,20200604,1,0,1035.7366818873668,17082
687,20200605,1,0,1013.7760455192033,17575,20200605,1,0,1013.7760455192033,17575
688,20200606,0,0,1039.9116979173423,15413,20200606,0,0,1039.9116979173423,15413
689,20200607,0,0,1181.8667707012582,20506,20200607,0,0,1181.8667707012582,20506
690,20200608,1,0,993.4094965370273,15016,20200608,1,0,993.4094965370273,15016
691,20200609,1,0,972.1353912986244,15193,20200609,1,0,972.1353912986244,15193
692,20200610,1,0,927.973148961077,13668,20200610,1,0,927.973148961077,13668
693,20200611,1,0,944.8102235972436,14222,20200611,1,0,944.8102235972436,14222
